163,38060960200,(7653, 7653)
164,6640733100,(1603, 1603)
165,18692409300,(4331, 4331)
166,7327920700,(1703, 1703)
167,18880156400,(4153, 4153)
168,17909443600,(4181, 4181)
169,41888312100,(8153, 8153)
170,934875200,(253, 253)
171,9753707900,(2253, 2253)
172,8070120300,(1903, 1903)
173,13127035700,(2953, 2953)
174,8895394300,(1953, 1953)
175,18794334200,(4331, 4331)
176,18177165000,(4181, 4181)
177,38516649000,(7503, 7503)
178,14324233200,(3153, 3153)
179,16024382400,(3403, 3403)
180,9921723400,(2253, 2253)
181,12898111600,(2853, 2853)
182,19923090100,(4481, 4481)
183,13771531400,(3003, 3003)
184,4391453000,(1003, 1003)
185,3195164000,(753, 753)
186,566704800,(153, 153)
187,22179285200,(4831, 4831)
188,5397592800,(1253, 1253)
189,21028704100,(4631, 4631)
190,10164847700,(2253, 2253)
191,17740553300,(3753, 3753)
192,1822719000,(453, 453)
193,43206895000,(8053, 8053)
194,4782716500,(1103, 1103)
195,40370146000,(7503, 7503)
196,20215251200,(4431, 4431)
197,47730337200,(8603, 8603)
198,19124302700,(4181, 4181)
199,57947183800,(9853, 9853)
200,2102166100,(503, 503)
201,27098960600,(5253, 5253)
202,8222854100,(1803, 1803)
203,23351750800,(4931, 4931)
204,8943680600,(1953, 1953)
205,43185237700,(7753, 7753)
206,5853601600,(1303, 1303)
207,36342100900,(6753, 6753)
208,1460377900,(353, 353)
209,20505278800,(4381, 4381)
210,20680305100,(4331, 4331)
211,46303464700,(8253, 8253)
212,8082218000,(1753, 1753)
213,29762696600,(5703, 5703)
214,12504239100,(2603, 2603)
215,63182871100,(10503, 10503)
216,1897974300,(453, 453)
217,26275379100,(5231, 5231)
218,305689200,(103, 103)
219,17427211600,(3303, 3303)
220,21128796700,(4331, 4331)
221,33758011500,(6203, 6203)
222,3337023300,(753, 753)
223,64772303100,(10603, 10603)
224,20442208900,(4181, 4181)
225,36990129000,(6753, 6753)
226,6323127000,(1353, 1353)
227,61791339900,(10203, 10203)
228,11084790400,(2253, 2253)
229,53272588700,(9103, 9103)
230,4721766600,(1003, 1003)
231,20585446800,(4181, 4181)
232,2221140500,(503, 503)
233,12129170000,(2453, 2453)
234,18503247500,(3603, 3603)
235,5982765100,(1253, 1253)
236,7706766800,(1603, 1603)
237,25907829600,(4803, 4803)
238,24984013100,(4831, 4831)
239,2999163900,(653, 653)
240,3489306000,(753, 753)
241,29186441600,(5353, 5353)
242,22529894600,(4431, 4431)
243,50608498600,(8553, 8553)
244,16014391200,(3003, 3003)
245,30430048000,(5831, 5831)
246,31671583800,(5703, 5703)
247,1537077200,(353, 353)
248,559632000,(153, 153)
249,33016987700,(5853, 5853)
250,23264507100,(4253, 4253)
251,14461170600,(2803, 2803)
252,21154267200,(4181, 4181)
253,27089047600,(5181, 5181)
254,23759923800,(4403, 4403)
255,25135230300,(4503, 4503)
256,8259974000,(1653, 1653)
257,16973128600,(3203, 3203)
258,21876701900,(4053, 4053)
259,22009844800,(4281, 4281)
260,5197903100,(1003, 1003)
261,36350308300,(6303, 6303)
262,5134806000,(1053, 1053)
263,820472200,(203, 203)
264,21473766600,(4181, 4181)
265,8931755500,(1753, 1753)
266,22784597500,(4381, 4381)
267,17149165100,(3153, 3153)
268,9810991400,(1903, 1903)
269,12050094600,(2303, 2303)
270,25050057200,(4503, 4503)
271,51545018600,(8303, 8303)
272,1086711600,(253, 253)
273,23908227600,(4481, 4481)
274,29038031100,(5103, 5103)
275,23387826100,(4331, 4331)
276,18050694000,(3303, 3303)
277,90039612600,(12803, 12803)
278,1371779800,(303, 303)
279,61536832300,(9453, 9453)
280,23273668700,(4331, 4331)
281,64126659800,(9703, 9703)
282,20242964500,(3603, 3603)
283,55495094300,(8853, 8853)
284,11584769900,(2153, 2153)
285,12148505000,(2253, 2253)
286,25427420200,(4481, 4481)
287,26077734200,(4681, 4681)
288,2235313300,(453, 453)
289,62836448700,(9603, 9603)
290,2439401000,(503, 503)
291,72726212600,(10803, 10803)
292,18517155400,(3303, 3303)
293,3000079500,(603, 603)
294,26695224700,(4781, 4781)
295,46726181100,(7503, 7503)
296,3826340800,(753, 753)
297,25705133000,(4631, 4631)
298,4645172000,(903, 903)
299,5164406100,(1003, 1003)
300,16873173000,(3003, 3003)
301,27704303800,(4881, 4881)
302,8084388000,(1503, 1503)
303,9984651200,(1803, 1803)
304,1789840300,(353, 353)
305,17043209000,(3003, 3003)
306,27049202800,(4503, 4503)
307,59116475600,(9003, 9003)
308,23319349900,(4131, 4131)
309,40634245700,(6453, 6453)
310,18698789700,(3253, 3253)
311,89960336500,(12553, 12553)
312,9134536500,(1653, 1653)
313,103179173600,(13853, 13853)
314,41801149700,(6353, 6353)
315,32200910900,(5081, 5081)
316,6650194600,(853, 853)
317,117937048100,(14853, 14853)
318,46849847500,(7053, 7053)
319,29303926200,(4931, 4931)
320,6867051200,(1253, 1253)
321,52468363900,(7953, 7953)
322,30667400500,(5181, 5181)
323,122273134200,(15553, 15553)
324,2431012500,(453, 453)
325,26385115600,(4253, 4253)
326,50055522000,(7653, 7653)
327,34807817000,(5553, 5553)
328,9006637500,(1603, 1603)
329,31026725300,(5281, 5281)
330,25160949100,(4331, 4331)
331,107005937700,(14003, 14003)
332,9630339500,(1703, 1703)
333,41512291400,(6303, 6303)
334,25664743700,(4153, 4153)
335,33189453900,(5253, 5253)
336,24598349800,(4181, 4181)
337,34684437200,(5503, 5503)
338,54140971100,(8153, 8153)
339,7656050400,(1353, 1353)
340,1210230000,(253, 253)
341,31864244400,(5231, 5231)
342,13123552300,(2253, 2253)
343,33157663000,(5481, 5481)
344,11031125600,(1903, 1903)
345,44492785300,(6753, 6753)
346,17777661700,(2953, 2953)
347,112779008500,(14453, 14453)
348,11442146700,(1953, 1953)
349,102313015100,(13403, 13403)
350,26027912300,(4331, 4331)
351,121676689300,(15303, 15303)
352,25210992600,(4181, 4181)
353,146278562300,(17453, 17453)
354,52001628900,(7503, 7503)
355,65087127600,(9253, 9253)
356,19397971800,(3153, 3153)
357,35344787700,(5681, 5681)
358,21018151600,(3403, 3403)
359,103341961900,(13553, 13553)
360,13531947200,(2253, 2253)
361,88700389800,(11753, 11753)
362,18266568500,(2853, 2853)
363,34615699000,(5531, 5531)
364,27166660300,(4481, 4481)
365,111936403600,(14253, 14253)
366,18612972000,(3003, 3003)
367,73918046700,(9803, 9803)
368,13108720800,(2153, 2153)
369,153023105000,(18003, 18003)
370,4283104000,(753, 753)
371,38995710100,(5881, 5881)
372,721725700,(153, 153)
373,37741435900,(5603, 5603)
374,30724734400,(4831, 4831)
375,81904195100,(10503, 10503)
376,7446813600,(1253, 1253)
377,152968577400,(17903, 17903)
378,28914296400,(4631, 4631)
379,91249660000,(11353, 11353)
380,13897851900,(2253, 2253)
381,149675104100,(17103, 17103)
382,24454242300,(3753, 3753)
383,124746717400,(15203, 15203)
384,10192167900,(1653, 1653)
385,27153513800,(4331, 4331)
386,58019740700,(8053, 8053)
387,26775691000,(4053, 4053)
388,6623362300,(1103, 1103)
389,12767067000,(2053, 2053)
390,55337418700,(7503, 7503)
391,57255616200,(7903, 7903)
392,28298080500,(4431, 4431)
393,6350812300,(1053, 1053)
394,63365179700,(8603, 8603)
395,64696076600,(8753, 8753)
396,26483221000,(4181, 4181)
397,112674317400,(13953, 13953)
398,79294627300,(9853, 9853)
399,42165929200,(6281, 6281)
400,11040264600,(1753, 1753)
401,3197812400,(553, 553)
402,36360379900,(5253, 5253)
403,72238378100,(9453, 9453)
404,14787026700,(1803, 1803)
405,32194554900,(4503, 4503)
406,39056822200,(4931, 4931)
407,27732779200,(4281, 4281)
408,12456249800,(1953, 1953)
409,51943683900,(7203, 7203)
410,57799362800,(7753, 7753)
411,35845487200,(5103, 5103)
412,8226589100,(1303, 1303)
413,45218692300,(6481, 6481)
414,48936670600,(6753, 6753)
415,76913978800,(10003, 10003)
416,10610178800,(1653, 1653)
417,1672396400,(303, 303)
418,29418440400,(4381, 4381)
419,18952642600,(2753, 2753)
420,28490665200,(4331, 4331)
421,35570213400,(4953, 4953)
422,63181928700,(8253, 8253)
423,24732943500,(3603, 3603)
424,11329727700,(1753, 1753)
425,106932914700,(13003, 13003)
426,42959259900,(5703, 5703)
427,50526241400,(6681, 6681)
428,17620308400,(2603, 2603)
429,30883905300,(4481, 4481)
430,84504103900,(10503, 10503)
431,188138237800,(19903, 19903)
432,2684694800,(453, 453)
433,129662872900,(14653, 14653)
434,37335606700,(5231, 5231)
435,131295906300,(15003, 15003)
436,415033300,(103, 103)
437,130446620600,(13653, 13653)
438,23611539100,(3303, 3303)
439,24143684300,(3453, 3453)
440,29797298600,(4331, 4331)
441,50510876000,(6881, 6881)
442,47914768700,(6203, 6203)
443,127792398500,(14703, 14703)
444,4832427200,(753, 753)
445,153709152800,(16503, 16503)
446,92448953300,(10603, 10603)
447,5745922500,(903, 903)
448,28377911400,(4181, 4181)
449,93521375000,(11403, 11403)
450,54214209000,(6753, 6753)
451,33082081900,(4681, 4681)
452,9081205600,(1353, 1353)
453,10060612300,(1503, 1503)
454,92903530000,(10203, 10203)
455,51728432800,(7081, 7081)
456,15406915900,(2253, 2253)
457,19052420000,(2703, 2703)
458,71924334000,(9103, 9103)
459,32606700000,(4503, 4503)
460,6524713700,(1003, 1003)
461,116555908800,(13503, 13503)
462,28807236600,(4181, 4181)
463,79668119800,(9653, 9653)
464,13832779000,(1953, 1953)
465,179442206800,(18753, 18753)
466,17238343600,(2453, 2453)
467,210977400300,(20653, 20653)
468,26200681000,(3603, 3603)
469,57870180800,(7281, 7281)
470,8553091900,(1253, 1253)
471,227388600000,(22053, 22053)
472,11115630300,(1603, 1603)
473,35907645300,(4881, 4881)
474,36621047800,(4803, 4803)
475,100240555600,(11753, 11753)
476,35625674600,(4831, 4831)
477,260401495200,(22953, 22953)
478,4364036800,(653, 653)
479,52589575400,(6253, 6253)
480,16107266800,(2253, 2253)
481,68057712700,(8153, 8153)
482,42799246100,(5353, 5353)
483,57499606500,(7481, 7481)
484,32319987900,(4431, 4431)
485,216827245400,(20503, 20503)
486,76304303100,(8553, 8553)
487,79318066800,(9203, 9203)
488,22262485600,(3003, 3003)
489,63385500400,(7653, 7653)
490,44622980000,(5831, 5831)
491,65287164700,(8003, 8003)
492,45983281100,(5703, 5703)
493,14159143800,(1953, 1953)
494,2214131100,(353, 353)
495,38788150400,(5081, 5081)
496,816202500,(153, 153)
497,30099133200,(4131, 4131)
498,47165746700,(5853, 5853)
499,83480846100,(9753, 9753)
500,32964465100,(4253, 4253)
501,212081934500,(20853, 20853)
502,21496113000,(2803, 2803)
503,207443719700,(19303, 19303)
504,31487410000,(4181, 4181)
505,243431929800,(22003, 22003)
506,40815237700,(5181, 5181)
507,324268831900,(25053, 25053)
508,35357120700,(4403, 4403)
509,121926176900,(13253, 13253)
510,36256562700,(4503, 4503)
511,32014570900,(4231, 4231)
512,12312312600,(1653, 1653)
513,204911778900,(19353, 19353)
514,24529514600,(3203, 3203)
515,172591570900,(16753, 16753)
516,31725442700,(4053, 4053)
517,42022750700,(5281, 5281)
518,32949928100,(4281, 4281)
519,215921151200,(20253, 20253)
520,7152691800,(1003, 1003)
521,138363221700,(13903, 13903)
522,54627316300,(6303, 6303)
523,332919023800,(25503, 25503)
524,7640724500,(1053, 1053)
525,33833302400,(4331, 4331)
526,1147255200,(203, 203)
527,76664933800,(7903, 7903)
528,32607962700,(4181, 4181)
529,148628867000,(14803, 14803)
530,13105035100,(1753, 1753)
531,320094628800,(25203, 25203)
532,35334156300,(4381, 4381)
533,171931845100,(15953, 15953)
534,25194925000,(3153, 3153)
535,336478853100,(24003, 24003)
536,15051542200,(1903, 1903)
537,283062697000,(21303, 21303)
538,17534557200,(2303, 2303)
539,34527541400,(4431, 4431)
540,37805055200,(4503, 4503)
541,48244592700,(5653, 5653)
542,73775384500,(8303, 8303)
543,22319614700,(2853, 2853)
544,1583680500,(253, 253)
545,103103058500,(11003, 11003)
546,35999299800,(4481, 4481)
547,10949863300,(1453, 1453)
548,42885456100,(5103, 5103)
549,127844136200,(12153, 12153)
550,34896220000,(4331, 4331)
551,214844680300,(19353, 19353)
552,26616087600,(3303, 3303)
553,36351361400,(4531, 4531)
554,123375675500,(12803, 12803)
555,5610913500,(753, 753)
556,1987862400,(303, 303)
557,125506093400,(13053, 13053)
558,88213277000,(9453, 9453)
559,53992123500,(6203, 6203)
560,36702242400,(4581, 4581)
561,46321329800,(5681, 5681)
562,90055607400,(9703, 9703)
563,90863184400,(9903, 9903)
564,29534607200,(3603, 3603)
565,61582138200,(7003, 7003)
566,80970946000,(8853, 8853)
567,37847829100,(4631, 4631)
568,17069537500,(2153, 2153)
569,135207476600,(13703, 13703)
570,17919255400,(2253, 2253)
571,2799770400,(403, 403)
572,37177552100,(4481, 4481)
573,31568477500,(3753, 3753)
574,38650735400,(4681, 4681)
575,60034359800,(6753, 6753)
576,3279584900,(453, 453)
577,42020916700,(4903, 4903)
578,90883582200,(9603, 9603)
579,190624047800,(17703, 17703)
580,4191016200,(503, 503)
581,39930099900,(4731, 4731)
582,109296877600,(10803, 10803)
583,50290596000,(5881, 5881)
584,27502557000,(3303, 3303)
585,427429665700,(27003, 27003)
586,4503931300,(603, 603)
587,275335858000,(19853, 19853)
588,40365331800,(4781, 4781)
589,246508858500,(20303, 20303)
590,68887775900,(7503, 7503)
591,207838529800,(18453, 18453)
592,5666857500,(753, 753)
593,39457840400,(4653, 4653)
594,38406929700,(4631, 4631)
595,40079771600,(4831, 4831)
596,6900839300,(903, 903)
597,220869760000,(19803, 19803)
598,7804438700,(1003, 1003)
599,303560998100,(22203, 22203)
600,25256807600,(3003, 3003)
601,9478321900,(1203, 1203)
602,41320955200,(4881, 4881)
603,167640641600,(15303, 15303)
604,12110026000,(1503, 1503)
605,53853080500,(6081, 6081)
606,14687483100,(1803, 1803)
607,16420429600,(2003, 2003)
608,18578991300,(2253, 2253)
609,43418560400,(4931, 4931)
610,25497489600,(3003, 3003)
611,30897882400,(3603, 3603)
612,40304366300,(4503, 4503)
613,67845130800,(6003, 6003)
614,188306675600,(9003, 9003)
615,407676727200,(18003, 18003)
616,90775667700,(4131, 4131)
617,287789396900,(12853, 12853)
618,128726172000,(6453, 6453)
619,592010044000,(24953, 24953)
620,65436260400,(3253, 3253)
621,835615483100,(27453, 27453)
622,454016546200,(12553, 12553)
623,123252684300,(5031, 5031)
624,37147355700,(1653, 1653)
625,981066153500,(29253, 29253)
626,340401103100,(13853, 13853)
627,153027097100,(6281, 6281)
628,446294869500,(6353, 6353)
629,384875891600,(15553, 15553)
630,116309841700,(5081, 5081)
631,809197466400,(30353, 30353)
632,18263087800,(853, 853)
633,205963813500,(8253, 8253)
634,363978756600,(14853, 14853)
635,257952174700,(10753, 10753)
636,169681707100,(7053, 7053)
637,117434664400,(5131, 5131)
638,109780912100,(4931, 4931)
639,800263401900,(27003, 27003)
640,73506542200,(3253, 3253)
641,292917832000,(12103, 12103)
642,185685292900,(7953, 7953)
643,235816107600,(10053, 10053)
644,116389087500,(5181, 5181)
645,249255568500,(10503, 10503)
646,391299617100,(15553, 15553)
647,55956344600,(2553, 2553)
648,8864376400,(453, 453)
649,153346782600,(6481, 6481)
650,97410403200,(4253, 4253)
651,118667926300,(5231, 5231)
652,174344711400,(7653, 7653)
653,306755253500,(12753, 12753)
654,124751245100,(5553, 5553)
655,1193126392400,(27253, 27253)
656,32007508700,(3653, 3653)
657,274351524500,(25203, 25203)
658,47683932900,(5281, 5281)
659,353218190500,(28703, 28703)
660,39220738300,(4331, 4331)
661,430383988900,(32653, 32653)
662,151244750100,(14003, 14003)
663,188943355400,(17253, 17253)
664,14630821200,(1703, 1703)
665,48587760200,(5331, 5331)
666,58719326500,(6303, 6303)
667,284356327200,(25153, 25153)
668,37479827800,(4153, 4153)
669,236664886200,(21753, 21753)
670,47926063400,(5253, 5253)
671,62421062900,(6681, 6681)
672,37683895400,(4181, 4181)
673,306904101800,(26253, 26253)
674,51141868500,(5503, 5503)
675,206906757800,(18003, 18003)
676,82750782400,(8153, 8153)
677,440466906200,(33003, 33003)
678,11947932100,(1353, 1353)
679,51762104100,(5431, 5431)
680,1852779200,(253, 253)
681,108580445300,(10203, 10203)
682,49573345800,(5231, 5231)
683,217160892300,(19103, 19103)
684,25054199800,(2253, 2253)
685,467629581600,(32503, 32503)
686,52514373100,(5481, 5481)
687,226413186200,(20553, 20553)
688,37312858100,(4053, 4053)
689,431334830200,(30903, 30903)
690,65428679900,(6753, 6753)
691,333425366200,(27403, 27403)
692,26804852500,(2953, 2953)
693,38700285200,(4181, 4181)
694,148062878300,(14453, 14453)
695,70041045400,(7253, 7253)
696,17425517600,(1953, 1953)
697,33486373600,(3653, 3653)
698,134889682700,(13403, 13403)
699,147224577000,(14103, 14103)
700,41060924800,(4331, 4331)
701,16891006400,(1853, 1853)
702,162466472000,(15303, 15303)
703,166549831000,(15553, 15553)
704,40836002000,(4181, 4181)
705,290992775300,(24753, 24753)
706,194967028500,(17453, 17453)
707,54475816000,(5631, 5631)
708,72511496700,(7503, 7503)
709,8280336400,(953, 953)
710,92051588000,(9253, 9253)
711,183663610600,(16653, 16653)
712,30004305500,(3153, 3153)
713,79103148300,(7903, 7903)
714,57723340700,(5681, 5681)
715,73401124200,(7081, 7081)
716,32983949800,(3403, 3403)
717,133505930100,(12603, 12603)
718,146388583300,(13553, 13553)
719,91505679700,(8903, 8903)
720,22533343800,(2253, 2253)
721,57501195700,(5731, 5731)
722,123807460000,(11753, 11753)
723,191356516300,(17403, 17403)
724,27407732700,(2853, 2853)
725,4268235500,(503, 503)
726,56347034700,(5531, 5531)
727,46332312600,(4753, 4753)
728,43503336600,(4481, 4481)
729,85494121500,(8553, 8553)
730,150603269600,(14253, 14253)
731,63760656500,(6203, 6203)
732,29316166600,(3003, 3003)
733,262777398700,(22403, 22403)
734,105013716500,(9803, 9803)
735,58043352900,(5831, 5831)
736,44220042800,(4453, 4453)
737,76369393900,(7281, 7281)
738,206376046700,(18003, 18003)
739,531483055400,(34103, 34103)
740,6868432300,(753, 753)
741,321637754400,(25053, 25053)
742,59384779700,(5881, 5881)
743,319184339300,(25603, 25603)
744,974807900,(153, 153)
745,293003090300,(23253, 23253)
746,57217104700,(5603, 5603)
747,60669611800,(5853, 5853)
748,50043462200,(4831, 4831)
749,61573984000,(5931, 5931)
750,116182612400,(10503, 10503)
751,299942736500,(24903, 24903)
752,11771109100,(1253, 1253)
753,367690908800,(27903, 27903)
754,223159239500,(17903, 17903)
755,13965668600,(1503, 1503)
756,45389965800,(4631, 4631)
757,240255714000,(19203, 19203)
758,122147082800,(11353, 11353)
759,76990129600,(7481, 7481)
760,21750257000,(2253, 2253)
761,24288234300,(2503, 2503)
762,190647305200,(17103, 17103)
763,61947115100,(6031, 6031)
764,37062976600,(3753, 3753)
765,44821633300,(4503, 4503)
766,166899235800,(15203, 15203)
767,77261609500,(7503, 7503)
768,15771005000,(1653, 1653)
769,263084927000,(22503, 22503)
770,43705025200,(4331, 4331)
771,225582164500,(16053, 16053)
772,195532760500,(8053, 8053)
773,957090572800,(31153, 31153)
774,93650407500,(4053, 4053)
775,1194831398800,(34253, 34253)
776,29821165800,(1103, 1103)
777,93554981600,(6131, 6131)
778,20530190000,(2053, 2053)
779,634417663000,(36453, 36453)
780,92184525000,(7503, 7503)
781,47645524000,(4131, 4131)
782,92806045500,(7903, 7903)
783,245962997300,(19353, 19353)
784,53677465500,(4781, 4781)
785,641016170800,(37753, 37753)
786,10611109700,(1053, 1053)
787,127586246600,(10253, 10253)
788,106285032200,(8603, 8603)
789,174132197400,(13353, 13353)
790,110090215400,(8753, 8753)
791,74825226900,(6231, 6231)
792,48255708900,(4181, 4181)
793,577661123400,(33503, 33503)
794,171674417900,(13953, 13953)
795,183343726800,(15003, 15003)
796,113045409500,(9853, 9853)
797,161284700500,(12453, 12453)
798,76979702900,(6281, 6281)
799,157962861900,(13003, 13003)
800,44363458400,(4253, 4253)
801,31899948300,(3153, 3153)
802,5097899600,(553, 553)
803,44479992900,(4231, 4231)
804,61856334600,(5253, 5253)
805,71499322500,(6331, 6331)
806,105836033400,(9453, 9453)
807,192142881300,(15753, 15753)
808,19298302100,(1803, 1803)
809,524618545900,(33653, 33653)
810,61190294300,(4503, 4503)
811,543816150100,(31103, 31103)
812,51463171300,(4931, 4931)
813,549993796600,(35403, 35403)
814,45363573800,(4281, 4281)
815,703374854500,(40253, 40253)
816,19745091900,(1953, 1953)
817,255579068400,(21253, 21253)
818,79337369000,(7203, 7203)
819,69514566300,(6431, 6431)
820,88382966400,(7753, 7753)
821,436733198100,(30953, 30953)
822,54090452200,(5103, 5103)
823,356366824200,(26753, 26753)
824,12957541600,(1303, 1303)
825,46076433900,(4331, 4331)
826,71367311000,(6481, 6481)
827,459170787900,(32253, 32253)
828,74930481200,(6753, 6753)
829,300264879300,(22103, 22103)
830,116491087400,(10003, 10003)
831,632722455600,(40503, 40503)
832,16735903100,(1653, 1653)
833,73063722100,(6531, 6531)
834,2508493400,(303, 303)
835,163059937900,(12503, 12503)
836,46882527000,(4381, 4381)
837,317604054200,(23403, 23403)
838,28668876800,(2753, 2753)
839,699214829800,(39803, 39803)
840,48156114000,(4331, 4331)
841,380624829800,(25153, 25153)
842,53163394400,(4953, 4953)
843,633676085000,(37803, 37803)
844,95989305400,(8253, 8253)
845,535495348300,(33503, 33503)
846,38069316300,(3603, 3603)
847,47922977000,(4431, 4431)
848,17909830100,(1753, 1753)
849,101102225400,(8853, 8853)
850,158803304800,(13003, 13003)
851,48159723800,(4453, 4453)
852,62643247400,(5703, 5703)
853,220583303400,(17203, 17203)
854,74784690300,(6681, 6681)
855,23564760400,(2253, 2253)
856,27359827000,(2603, 2603)
857,240959200900,(18953, 18953)
858,49253071300,(4481, 4481)
859,443211043800,(30153, 30153)
860,122396258100,(10503, 10503)
861,77267113700,(6731, 6731)
862,256331268600,(19903, 19903)
863,11835478200,(1153, 1153)
864,4186454500,(453, 453)
865,253003294700,(20253, 20253)
866,181601001600,(14653, 14653)
867,111530469100,(9603, 9603)
868,58295990100,(5231, 5231)
869,50279238600,(4531, 4531)
870,180187799700,(15003, 15003)
871,184501788900,(15303, 15303)
872,548049800,(103, 103)
873,127256101100,(10803, 10803)
874,163811101200,(13653, 13653)
875,78009006300,(6831, 6831)
876,36085002100,(3303, 3303)
877,264680528200,(21103, 21103)
878,37857123900,(3453, 3453)
879,5927017200,(603, 603)
880,51431507800,(4581, 4581)
881,65155427000,(5753, 5753)
882,79195186300,(6881, 6881)
883,121996688400,(10353, 10353)
884,70157160300,(6203, 6203)
885,85571457700,(7503, 7503)
886,179483757000,(14703, 14703)
887,361393266500,(27103, 27103)
888,7521212400,(753, 753)
889,81129101100,(6931, 6931)
890,207489606500,(16503, 16503)
891,52606444000,(4631, 4631)
892,124741102500,(10603, 10603)
893,719427365300,(41203, 41203)
894,9405078500,(903, 903)
895,461577910000,(30253, 30253)
896,53268337800,(4581, 4581)
897,469721062600,(30903, 30903)
898,140751155100,(11403, 11403)
899,415743968300,(28053, 28053)
900,78120370400,(6753, 6753)
901,83005808400,(7053, 7053)
902,54121820500,(4681, 4681)
903,83280148900,(7031, 7031)
904,14603797100,(1353, 1353)
905,438314954200,(30003, 30003)
906,16319611000,(1503, 1503)
907,529449821400,(33603, 33603)
908,127778635600,(10203, 10203)
909,19757941000,(1803, 1803)
910,84817746400,(7081, 7081)
911,341222825800,(23103, 23103)
912,25505529700,(2253, 2253)
913,55412028400,(4731, 4731)
914,30316998600,(2703, 2703)
915,33769204800,(3003, 3003)
916,108931167200,(9103, 9103)
917,85447089500,(7131, 7131)
918,51828360600,(4503, 4503)
919,63735938800,(5403, 5403)
920,10581543000,(1003, 1003)
921,108329369100,(9003, 9003)
922,169862993100,(13503, 13503)
923,369937147700,(27003, 27003)
924,48880902700,(4181, 4181)
925,248888482900,(19253, 19253)
926,117540014100,(9653, 9653)
927,604543258500,(37353, 37353)
928,58240015300,(4853, 4853)
929,742846325300,(41053, 41053)
930,271543786400,(18753, 18753)
931,88252586700,(7231, 7231)
932,27653073400,(2453, 2453)
933,795772523900,(43653, 43653)
934,275596281900,(20653, 20653)
935,57013192500,(4831, 4831)
936,41550056500,(3603, 3603)
937,334805366200,(23153, 23153)
938,89309336400,(7281, 7281)
939,824671898800,(45153, 45153)
940,13826033900,(1253, 1253)
941,167964664700,(12253, 12253)
942,295646393900,(22053, 22053)
943,216742290000,(15953, 15953)
944,53621726000,(4553, 4553)
945,89201655200,(7331, 7331)
946,59101195300,(4881, 4881)
947,800683221800,(40003, 40003)
